Level,Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name
6,[MSVCP120.dll],24,0,0,0,0,MSVCP120.dll
6,std::char_traits<char>::compare,3,0,0,0,0,Hadr04.exe
6,?precision@ios_base@std@@QAE_J_J@Z,1,0,0,0,0,MSVCP120.dll
6,??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@P6AAAV01@AAV01@@Z@Z,1,0.01,0,52.71,0,MSVCP120.dll
6,std::operator<<<std::char_traits<char> >,3,0,0,0,0,Hadr04.exe
6,"std::operator<<<char,std::char_traits<char>,std::allocator<char> >",1,0,0,0,0,Hadr04.exe
6,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",1,0,0,0,0,Hadr04.exe
6,PhysicsList::~PhysicsList,1,0,0,0.01,0,Hadr04.exe
6,RunAction::~RunAction,1,0,0,0.25,0,Hadr04.exe
6,PrimaryGeneratorAction::~PrimaryGeneratorAction,1,0,0,0.03,0,Hadr04.exe
6,DetectorConstruction::~DetectorConstruction,1,0,0,0.01,0,Hadr04.exe
6,Run::~Run,1,0,0,0,0,Hadr04.exe
6,"std::_Tree<std::_Tmap_traits<G4String,Run::ParticleData,std::less<G4String>,std::allocator<std::pair<G4String const ,Run::ParticleData> >,0> >::_Lbound",55310,0,0,0,0,Hadr04.exe
6,std::char_traits<char>::compare,55309,0,0,0,0,Hadr04.exe
6,"std::map<G4String,Run::ParticleData,std::less<G4String>,std::allocator<std::pair<G4String const ,Run::ParticleData> > >::operator[]",8,0,0,0,0,Hadr04.exe
6,RunAction::RunAction,1,0,0,0.79,0,Hadr04.exe
6,PrimaryGeneratorAction::PrimaryGeneratorAction,1,0,0,0.13,0.13,Hadr04.exe
6,TrackingAction::TrackingAction,1,0,0,0,0,Hadr04.exe
6,StackingAction::StackingAction,1,0,0,0,0,Hadr04.exe
6,SteppingAction::SteppingAction,1,0,0,0,0,Hadr04.exe
6,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",9,0,0,0,0,Hadr04.exe
6,G4UIcommand::SetGuidance,6,0,0,0,0,Hadr04.exe
6,"std::vector<yystype,std::allocator<yystype> >::resize",5,0,0,0,0,Hadr04.exe
6,"std::vector<G4UIparameter *,std::allocator<G4UIparameter *> >::push_back",5,0,0,0,0,Hadr04.exe
6,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",10,0,0,0,0,Hadr04.exe
6,NeutronHPMessenger::NeutronHPMessenger,1,0,0,0.01,0.01,Hadr04.exe
6,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Copy",1,0,0,0,0,Hadr04.exe
6,"std::_Tree_alloc<0,std::_Tree_base_types<std::pair<G4String const ,int>,std::allocator<std::pair<G4String const ,int> > > >::_Buyheadnode",1,0,0,0,0,Hadr04.exe
6,"std::_Tree_alloc<0,std::_Tree_base_types<std::pair<G4String const ,Run::ParticleData>,std::allocator<std::pair<G4String const ,Run::ParticleData> > > >::_Buyheadnode",1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0.01,0.01,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
6,_onexit,1,0,0,0,0,MSVCR120.dll
6,RtlDecodePointer,1,0,0,0,0,ntdll.dll
6,__SEH_prolog4,1,0,0,0,0,Hadr04.exe
6,__SEH_epilog4,1,0,0,0,0,Hadr04.exe
7,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::compare",425178,0,0,0,0,Hadr04.exe
7,"std::_Tree<std::_Tmap_traits<G4String,int,std::less<G4String>,std::allocator<std::pair<G4String const ,int> >,0> >::_Lbound",425181,0,0,0,0,Hadr04.exe
7,"std::_Tree_buy<std::pair<G4String const ,int>,std::allocator<std::pair<G4String const ,int> > >::_Buynode<std::piecewise_construct_t const &,std::tuple<G4String const &>,std::tuple<> >",3,0,0,0,0,Hadr04.exe
7,"std::_Tree<std::_Tmap_traits<G4String,int,std::less<G4String>,std::allocator<std::pair<G4String const ,int> >,0> >::_Insert_hint<std::pair<G4String const ,int> &,std::_Tree_node<std::pair<G4String const ,int>,void *> *>",3,0,0,0,0,Hadr04.exe
7,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Copy",2,0,0,0,0,Hadr04.exe
7,"std::vector<G4VCrossSectionDataSet *,std::allocator<G4VCrossSectionDataSet *> >::_Reallocate",5,0,0,0,0,Hadr04.exe
7,"std::endl<char,std::char_traits<char> >",13,0.01,0,2.56,0,Hadr04.exe
7,?sputn@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAE_JPBD_J@Z,73,0,0,0,0,MSVCP120.dll
7,?_Osfx@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEXXZ,73,0,0,0,0,MSVCP120.dll
7,?uncaught_exception@std@@YA_NXZ,73,0,0,0,0,MSVCP120.dll
7,[G4global.dll],73,0,0,0,0,G4global.dll
7,?setstate@?$basic_ios@DU?$char_traits@D@std@@@std@@QAEXH_N@Z,73,0,0,0,0,MSVCP120.dll
7,[G4global.dll],73,0,0,0,0,G4global.dll
7,?sputc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHD@Z,68,0,0,0,0,MSVCP120.dll
7,?sputn@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAE_JPBD_J@Z,13,0,0,0,0,MSVCP120.dll
7,?uncaught_exception@std@@YA_NXZ,13,0,0,0,0,MSVCP120.dll
7,[G4global.dll],13,0,0,0,0,G4global.dll
7,?_Osfx@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEXXZ,13,0,0,0,0,MSVCP120.dll
7,[G4global.dll],13,0,0,0,0,G4global.dll
7,?setstate@?$basic_ios@DU?$char_traits@D@std@@@std@@QAEXH_N@Z,13,0,0,0,0,MSVCP120.dll
7,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Copy",1,0,0,0,0,Hadr04.exe
7,"std::_Tree<std::_Tmap_traits<G4String,int,std::less<G4String>,std::allocator<std::pair<G4String const ,int> >,0> >::_Erase",2,0,0,0,0,Hadr04.exe
7,"std::_Tree<std::_Tmap_traits<G4String,Run::ParticleData,std::less<G4String>,std::allocator<std::pair<G4String const ,Run::ParticleData> >,0> >::_Erase",4,0,0,0,0,Hadr04.exe
7,"std::endl<char,std::char_traits<char> >",1,0.01,0,52.71,0,Hadr04.exe
7,?sputn@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAE_JPBD_J@Z,3,0,0,0,0,MSVCP120.dll
7,?uncaught_exception@std@@YA_NXZ,3,0,0,0,0,MSVCP120.dll
7,[G4global.dll],3,0,0,0,0,G4global.dll
7,?_Osfx@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEXXZ,3,0,0,0,0,MSVCP120.dll
7,?setstate@?$basic_ios@DU?$char_traits@D@std@@@std@@QAEXH_N@Z,3,0,0,0,0,MSVCP120.dll
7,[G4global.dll],3,0,0,0,0,G4global.dll
7,?sputn@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAE_JPBD_J@Z,1,0,0,0,0,MSVCP120.dll
7,?uncaught_exception@std@@YA_NXZ,1,0,0,0,0,MSVCP120.dll
7,?setstate@?$basic_ios@DU?$char_traits@D@std@@@std@@QAEXH_N@Z,1,0,0,0,0,MSVCP120.dll
7,?_Osfx@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEXXZ,1,0,0,0,0,MSVCP120.dll
7,[G4global.dll],1,0,0,0,0,G4global.dll
7,[G4global.dll],1,0,0,0,0,G4global.dll
7,??1G4VModularPhysicsList@@UAE@XZ,1,0,0,0.01,0,Hadr04.exe
7,HistoManager::~HistoManager,1,0,0,0.25,0,Hadr04.exe
7,[G4event.dll],1,0,0,0.03,0.03,G4event.dll
7,DetectorMessenger::`scalar deleting destructor',1,0,0,0.01,0,Hadr04.exe
7,"std::_Tree<std::_Tmap_traits<G4String,Run::ParticleData,std::less<G4String>,std::allocator<std::pair<G4String const ,Run::ParticleData> >,0> >::erase",1,0,0,0,0,Hadr04.exe
7,"std::_Tree<std::_Tmap_traits<G4String,int,std::less<G4String>,std::allocator<std::pair<G4String const ,int> >,0> >::erase",1,0,0,0,0,Hadr04.exe
7,"std::_Tree<std::_Tmap_traits<G4String,Run::ParticleData,std::less<G4String>,std::allocator<std::pair<G4String const ,Run::ParticleData> >,0> >::_Insert_hint<std::pair<G4String const ,Run::ParticleData> &,std::_Tree_node<std::pair<G4String const ,Run::ParticleData>,void *> *>",8,0,0,0,0,Hadr04.exe
7,"std::_Tree_buy<std::pair<G4String const ,Run::ParticleData>,std::allocator<std::pair<G4String const ,Run::ParticleData> > >::_Buynode<std::piecewise_construct_t const &,std::tuple<G4String const &>,std::tuple<> >",8,0,0,0,0,Hadr04.exe
7,"std::_Tree<std::_Tmap_traits<G4String,Run::ParticleData,std::less<G4String>,std::allocator<std::pair<G4String const ,Run::ParticleData> >,0> >::_Lbound",8,0,0,0,0,Hadr04.exe
7,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::compare",7,0,0,0,0,Hadr04.exe
7,HistoManager::HistoManager,1,0,0,0.79,0,Hadr04.exe
7,CLHEP::Hep3Vector::unit,1,0,0,0,0,Hadr04.exe
7,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",1,0,0,0,0,Hadr04.exe
7,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Copy",1,0,0,0,0,Hadr04.exe
7,"std::vector<G4String,std::allocator<G4String> >::push_back",6,0,0,0,0,Hadr04.exe
7,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",6,0,0,0,0,Hadr04.exe
7,"std::vector<yystype,std::allocator<yystype> >::_Reserve",5,0,0,0,0,Hadr04.exe
7,"std::_Uninit_def_fill_n<yystype *,unsigned int,std::allocator<yystype>,yystype>",5,0,0,0,0,Hadr04.exe
7,"std::vector<G4UIparameter *,std::allocator<G4UIparameter *> >::_Reserve",5,0,0,0,0,Hadr04.exe
7,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Copy",2,0,0,0,0,Hadr04.exe
7,G4UIcommand::SetGuidance,2,0,0,0,0,Hadr04.exe
8,std::char_traits<char>::compare,425178,0,0,0,0,Hadr04.exe
8,"std::_Tree_buy<std::pair<G4String const ,int>,std::allocator<std::pair<G4String const ,int> > >::_Buynode0",3,0,0,0,0,Hadr04.exe
8,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",3,0,0,0,0,Hadr04.exe
8,"std::_Tree<std::_Tmap_traits<G4String,int,std::less<G4String>,std::allocator<std::pair<G4String const ,int> >,0> >::_Insert_at<std::pair<G4String const ,int> &,std::_Tree_node<std::pair<G4String const ,int>,void *> *>",3,0,0,0,0,Hadr04.exe
8,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::compare",2,0,0,0,0,Hadr04.exe
8,memmove,5,0,0,0,0,MSVCR120.dll
8,?flush@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@XZ,13,0.01,0.01,2.56,2.56,MSVCP120.dll
8,?widen@?$basic_ios@DU?$char_traits@D@std@@@std@@QBEDD@Z,13,0,0,0,0,MSVCP120.dll
8,?put@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@D@Z,13,0,0,0,0,MSVCP120.dll
8,"std::_Tree<std::_Tmap_traits<G4String,int,std::less<G4String>,std::allocator<std::pair<G4String const ,int> >,0> >::_Erase",1,0,0,0,0,Hadr04.exe
8,"std::_Tree<std::_Tmap_traits<G4String,Run::ParticleData,std::less<G4String>,std::allocator<std::pair<G4String const ,Run::ParticleData> >,0> >::_Erase",3,0,0,0,0,Hadr04.exe
8,?flush@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@XZ,1,0.01,0.01,52.71,52.71,MSVCP120.dll
8,?put@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@D@Z,1,0,0,0,0,MSVCP120.dll
8,?widen@?$basic_ios@DU?$char_traits@D@std@@@std@@QBEDD@Z,1,0,0,0,0,MSVCP120.dll
8,NeutronHPphysics::`scalar deleting destructor',1,0,0,0.01,0,Hadr04.exe
8,[G4analysis.dll],1,0,0,0.24,0.24,G4analysis.dll
8,DetectorMessenger::~DetectorMessenger,1,0,0,0.01,0,Hadr04.exe
8,"std::_Tree<std::_Tmap_traits<G4String,Run::ParticleData,std::less<G4String>,std::allocator<std::pair<G4String const ,Run::ParticleData> >,0> >::_Erase",1,0,0,0,0,Hadr04.exe
8,"std::_Tree<std::_Tmap_traits<G4String,int,std::less<G4String>,std::allocator<std::pair<G4String const ,int> >,0> >::_Erase",1,0,0,0,0,Hadr04.exe
8,"std::_Tree<std::_Tmap_traits<G4String,Run::ParticleData,std::less<G4String>,std::allocator<std::pair<G4String const ,Run::ParticleData> >,0> >::_Insert_at<std::pair<G4String const ,Run::ParticleData> &,std::_Tree_node<std::pair<G4String const ,Run::ParticleData>,void *> *>",8,0,0,0,0,Hadr04.exe
8,std::less<G4String>::operator(),5,0,0,0,0,Hadr04.exe
8,"std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<G4String const ,Run::ParticleData> > >,std::_Iterator_base0>::operator--",5,0,0,0,0,Hadr04.exe
8,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::compare",7,0,0,0,0,Hadr04.exe
8,"std::_Tree_buy<std::pair<G4String const ,Run::ParticleData>,std::allocator<std::pair<G4String const ,Run::ParticleData> > >::_Buynode0",8,0,0,0,0,Hadr04.exe
8,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",8,0,0,0,0,Hadr04.exe
8,std::char_traits<char>::compare,7,0,0,0,0,Hadr04.exe
8,HistoManager::Book,1,0,0,0.79,0.79,Hadr04.exe
8,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",1,0,0,0,0,Hadr04.exe
8,"std::vector<G4String,std::allocator<G4String> >::_Reserve",6,0,0,0,0,Hadr04.exe
8,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",6,0,0,0,0,Hadr04.exe
8,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Copy",6,0,0,0,0,Hadr04.exe
8,"std::vector<yystype,std::allocator<yystype> >::_Reallocate",5,0,0,0,0,Hadr04.exe
8,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",5,0,0,0,0,Hadr04.exe
8,"std::vector<G4UIparameter *,std::allocator<G4UIparameter *> >::_Reallocate",5,0,0,0,0,Hadr04.exe
8,"std::vector<G4String,std::allocator<G4String> >::push_back",2,0,0,0,0,Hadr04.exe
8,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",2,0,0,0,0,Hadr04.exe
9,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Copy",1,0,0,0,0,Hadr04.exe
9,std::char_traits<char>::compare,2,0,0,0,0,Hadr04.exe
9,"std::_Tree<std::_Tmap_traits<G4String,Run::ParticleData,std::less<G4String>,std::allocator<std::pair<G4String const ,Run::ParticleData> >,0> >::_Erase",1,0,0,0,0,Hadr04.exe
9,NeutronHPphysics::~NeutronHPphysics,1,0,0,0.01,0,Hadr04.exe
9,[G4intercoms.dll],5,0,0,0,0,G4intercoms.dll
9,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::compare",5,0,0,0,0,Hadr04.exe
9,std::char_traits<char>::compare,7,0,0,0,0,Hadr04.exe
9,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",40,0,0,0,0,Hadr04.exe
9,`eh vector destructor iterator',2,0,0,0,0,Hadr04.exe
9,"std::vector<G4String,std::allocator<G4String> >::_Reallocate",6,0,0,0,0,Hadr04.exe
9,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Copy",6,0,0,0,0,Hadr04.exe
9,"std::_Uninit_move<yystype *,yystype *,std::allocator<yystype>,yystype>",5,0,0,0,0,Hadr04.exe
9,std::_Destroy_range<std::_Wrap_alloc<std::allocator<yystype> > >,4,0,0,0,0,Hadr04.exe
9,memmove,5,0,0,0,0,MSVCR120.dll
9,"std::vector<G4String,std::allocator<G4String> >::_Reserve",2,0,0,0,0,Hadr04.exe
9,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::assign",2,0,0,0,0,Hadr04.exe
9,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Copy",2,0,0,0,0,Hadr04.exe
10,NeutronHPMessenger::`scalar deleting destructor',1,0,0,0.01,0,Hadr04.exe
10,std::char_traits<char>::compare,5,0,0,0,0,Hadr04.exe
10,"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Copy",7,0,0,0,0,Hadr04.exe
10,G4String::~G4String,16,0,0,0,0,Hadr04.exe
10,__SEH_prolog4,2,0,0,0,0,Hadr04.exe
10,__SEH_epilog4,2,0,0,0,0,Hadr04.exe
10,`eh vector destructor iterator',2,0,0,0,0,Hadr04.exe
10,"std::_Uninit_move<G4String *,G4String *,std::allocator<G4String>,G4String>",6,0,0,0,0,Hadr04.exe
10,"std::vector<G4String,std::allocator<G4String> >::_Destroy",1,0,0,0,0,Hadr04.exe
